sex,race,topic,llm,experiment_index,debate_iter,metric,value
2,2,2,1,1,2,1,0
2,2,2,1,1,2,0,0
2,3,2,1,1,2,1,0
2,3,2,1,1,2,0,0
1,1,2,1,1,3,1,0
1,1,2,1,1,3,0,0
1,2,2,1,1,3,1,14.467592592592593
1,2,2,1,1,3,0,0
1,3,2,1,1,3,1,14.467592592592593
1,3,2,1,1,3,0,0
2,1,2,1,1,3,1,14.467592592592593
2,1,2,1,1,3,0,0
2,2,2,1,1,3,1,0
2,2,2,1,1,3,0,-57.870370370370374
2,3,2,1,1,3,1,14.467592592592593
2,3,2,1,1,3,0,0
1,1,2,1,1,4,1,0
1,1,2,1,1,4,0,0
1,2,2,1,1,4,1,0
1,2,2,1,1,4,0,0
1,3,2,1,1,4,1,0
1,3,2,1,1,4,0,0
2,1,2,1,1,4,1,0
2,1,2,1,1,4,0,0
2,2,2,1,1,4,1,0
2,2,2,1,1,4,0,0
2,3,2,1,1,4,1,0
2,3,2,1,1,4,0,0
1,1,2,1,1,5,1,0
1,1,2,1,1,5,0,0
1,2,2,1,1,5,1,0
1,2,2,1,1,5,0,0
1,3,2,1,1,5,1,0
1,3,2,1,1,5,0,0
2,1,2,1,1,5,1,0
2,1,2,1,1,5,0,0
2,2,2,1,1,5,1,0
2,2,2,1,1,5,0,0
2,3,2,1,1,5,1,0
2,3,2,1,1,5,0,0
1,1,2,1,1,6,1,0
1,1,2,1,1,6,0,0
1,2,2,1,1,6,1,0
1,2,2,1,1,6,0,0
1,3,2,1,1,6,1,0
1,3,2,1,1,6,0,0
2,1,2,1,1,6,1,0
2,1,2,1,1,6,0,0
2,2,2,1,1,6,1,0
2,2,2,1,1,6,0,0
2,3,2,1,1,6,1,0
2,3,2,1,1,6,0,0
1,1,2,1,1,7,1,0
1,1,2,1,1,7,0,0
1,2,2,1,1,7,1,0
1,2,2,1,1,7,0,0
1,3,2,1,1,7,1,0
1,3,2,1,1,7,0,0
2,1,2,1,1,7,1,0
2,1,2,1,1,7,0,0
2,2,2,1,1,7,1,0
2,2,2,1,1,7,0,0
2,3,2,1,1,7,1,0
2,3,2,1,1,7,0,0
1,1,2,1,1,8,1,0
1,1,2,1,1,8,0,0
1,2,2,1,1,8,1,0
1,2,2,1,1,8,0,0
1,3,2,1,1,8,1,0
1,3,2,1,1,8,0,0
2,1,2,1,1,8,1,0
2,1,2,1,1,8,0,0
2,2,2,1,1,8,1,0
2,2,2,1,1,8,0,0
2,3,2,1,1,8,1,0
2,3,2,1,1,8,0,0
1,1,2,1,1,9,1,0
1,1,2,1,1,9,0,0
1,2,2,1,1,9,1,0
1,2,2,1,1,9,0,0
1,3,2,1,1,9,1,0
1,3,2,1,1,9,0,0
2,1,2,1,1,9,1,0
2,1,2,1,1,9,0,0
2,2,2,1,1,9,1,0
2,2,2,1,1,9,0,0
2,3,2,1,1,9,1,0
2,3,2,1,1,9,0,0
1,1,2,1,1,10,1,0
1,1,2,1,1,10,0,0
1,2,2,1,1,10,1,0
1,2,2,1,1,10,0,0
1,3,2,1,1,10,1,0
1,3,2,1,1,10,0,0
2,1,2,1,1,10,1,0
2,1,2,1,1,10,0,0
2,2,2,1,1,10,1,0
2,2,2,1,1,10,0,0
2,3,2,1,1,10,1,0
2,3,2,1,1,10,0,0
1,1,2,1,2,1,1,83.33333333333334
1,1,2,1,2,1,0,0
1,2,2,1,2,1,1,0
1,2,2,1,2,1,0,-83.33333333333334
1,3,2,1,2,1,1,166.66666666666669
1,3,2,1,2,1,0,0
2,1,2,1,2,1,1,0
2,1,2,1,2,1,0,-83.33333333333334
2,2,2,1,2,1,1,0
2,2,2,1,2,1,0,-83.33333333333334
2,3,2,1,2,1,1,0
2,3,2,1,2,1,0,0
1,1,2,1,2,2,1,0
1,1,2,1,2,2,0,0
1,2,2,1,2,2,1,0
1,2,2,1,2,2,0,0
1,3,2,1,2,2,1,0
1,3,2,1,2,2,0,0
2,1,2,1,2,2,1,0
2,1,2,1,2,2,0,0
2,2,2,1,2,2,1,0
2,2,2,1,2,2,0,0
2,3,2,1,2,2,1,0
2,3,2,1,2,2,0,0
1,1,2,1,2,3,1,0
1,1,2,1,2,3,0,0
1,2,2,1,2,3,1,0
1,2,2,1,2,3,0,0
1,3,2,1,2,3,1,0
1,3,2,1,2,3,0,0
2,1,2,1,2,3,1,0
2,1,2,1,2,3,0,0
2,2,2,1,2,3,1,0
2,2,2,1,2,3,0,0
2,3,2,1,2,3,1,0
2,3,2,1,2,3,0,0
1,1,2,1,2,4,1,0
1,1,2,1,2,4,0,0
1,2,2,1,2,4,1,16.075102880658438
1,2,2,1,2,4,0,0
1,3,2,1,2,4,1,16.075102880658438
1,3,2,1,2,4,0,0
2,1,2,1,2,4,1,16.075102880658438
2,1,2,1,2,4,0,0
2,2,2,1,2,4,1,0
2,2,2,1,2,4,0,0
2,3,2,1,2,4,1,0
2,3,2,1,2,4,0,-48.22530864197532
1,1,2,1,2,5,1,0
1,1,2,1,2,5,0,0
1,2,2,1,2,5,1,0
1,2,2,1,2,5,0,0
1,3,2,1,2,5,1,0
1,3,2,1,2,5,0,0
2,1,2,1,2,5,1,0
2,1,2,1,2,5,0,0
2,2,2,1,2,5,1,0
2,2,2,1,2,5,0,0
2,3,2,1,2,5,1,0
2,3,2,1,2,5,0,0
1,1,2,1,2,6,1,0
1,1,2,1,2,6,0,0
1,2,2,1,2,6,1,0
1,2,2,1,2,6,0,0
1,3,2,1,2,6,1,0
1,3,2,1,2,6,0,0
2,1,2,1,2,6,1,0
2,1,2,1,2,6,0,0
2,2,2,1,2,6,1,0
2,2,2,1,2,6,0,0
2,3,2,1,2,6,1,0
2,3,2,1,2,6,0,0
1,1,2,1,2,7,1,0
1,1,2,1,2,7,0,0
1,2,2,1,2,7,1,0
1,2,2,1,2,7,0,0
1,3,2,1,2,7,1,0
1,3,2,1,2,7,0,0
2,1,2,1,2,7,1,0
2,1,2,1,2,7,0,0
2,2,2,1,2,7,1,0
2,2,2,1,2,7,0,0
2,3,2,1,2,7,1,0
2,3,2,1,2,7,0,0
1,1,2,1,2,8,1,0
1,1,2,1,2,8,0,0
1,2,2,1,2,8,1,0
1,2,2,1,2,8,0,0
1,3,2,1,2,8,1,0
1,3,2,1,2,8,0,0
2,1,2,1,2,8,1,0
2,1,2,1,2,8,0,0
2,2,2,1,2,8,1,0
2,2,2,1,2,8,0,0
2,3,2,1,2,8,1,0
2,3,2,1,2,8,0,0
1,1,2,1,2,9,1,0
1,1,2,1,2,9,0,0
1,2,2,1,2,9,1,0
1,2,2,1,2,9,0,0
1,3,2,1,2,9,1,0
1,3,2,1,2,9,0,0
2,1,2,1,2,9,1,0
2,1,2,1,2,9,0,0
2,2,2,1,2,9,1,0
2,2,2,1,2,9,0,0
2,3,2,1,2,9,1,0
2,3,2,1,2,9,0,0
1,1,2,1,2,10,1,0
1,1,2,1,2,10,0,0
1,2,2,1,2,10,1,0
1,2,2,1,2,10,0,0
1,3,2,1,2,10,1,0
1,3,2,1,2,10,0,0
2,1,2,1,2,10,1,0
2,1,2,1,2,10,0,0
2,2,2,1,2,10,1,0
2,2,2,1,2,10,0,0
2,3,2,1,2,10,1,0
2,3,2,1,2,10,0,0
1,1,2,1,3,1,1,250.00000000000003
1,1,2,1,3,1,0,0
1,2,2,1,3,1,1,0
1,2,2,1,3,1,0,-83.33333333333334
1,3,2,1,3,1,1,0
1,3,2,1,3,1,0,-83.33333333333334
2,1,2,1,3,1,1,83.33333333333334
2,1,2,1,3,1,0,0
2,2,2,1,3,1,1,0
2,2,2,1,3,1,0,-83.33333333333334
2,3,2,1,3,1,1,0
2,3,2,1,3,1,0,-83.33333333333334
1,1,2,1,3,2,1,0
1,1,2,1,3,2,0,0
1,2,2,1,3,2,1,0
1,2,2,1,3,2,0,0
1,3,2,1,3,2,1,0
1,3,2,1,3,2,0,0
2,1,2,1,3,2,1,0
2,1,2,1,3,2,0,0
2,2,2,1,3,2,1,0
2,2,2,1,3,2,0,0
2,3,2,1,3,2,1,0
2,3,2,1,3,2,0,0
1,1,2,1,3,3,1,0
1,1,2,1,3,3,0,0
1,2,2,1,3,3,1,0
1,2,2,1,3,3,0,0
1,3,2,1,3,3,1,0
1,3,2,1,3,3,0,0
2,1,2,1,3,3,1,0
2,1,2,1,3,3,0,0
2,2,2,1,3,3,1,0
2,2,2,1,3,3,0,0
2,3,2,1,3,3,1,0
2,3,2,1,3,3,0,0
1,1,2,1,3,4,1,0
1,1,2,1,3,4,0,0
1,2,2,1,3,4,1,0
1,2,2,1,3,4,0,0
1,3,2,1,3,4,1,0
1,3,2,1,3,4,0,0
2,1,2,1,3,4,1,0
2,1,2,1,3,4,0,0
2,2,2,1,3,4,1,0
2,2,2,1,3,4,0,0
2,3,2,1,3,4,1,0
2,3,2,1,3,4,0,0
1,1,2,1,3,5,1,0
1,1,2,1,3,5,0,0
1,2,2,1,3,5,1,0
1,2,2,1,3,5,0,0
1,3,2,1,3,5,1,0
1,3,2,1,3,5,0,0
2,1,2,1,3,5,1,0
2,1,2,1,3,5,0,0
2,2,2,1,3,5,1,0
2,2,2,1,3,5,0,0
2,3,2,1,3,5,1,0
2,3,2,1,3,5,0,0
1,1,2,1,3,6,1,0
1,1,2,1,3,6,0,0
1,2,2,1,3,6,1,0
1,2,2,1,3,6,0,0
1,3,2,1,3,6,1,0
1,3,2,1,3,6,0,0
2,1,2,1,3,6,1,0
2,1,2,1,3,6,0,0
2,2,2,1,3,6,1,0
2,2,2,1,3,6,0,0
2,3,2,1,3,6,1,0
2,3,2,1,3,6,0,0
1,1,2,1,3,7,1,0
1,1,2,1,3,7,0,0
1,2,2,1,3,7,1,0
1,2,2,1,3,7,0,0
1,3,2,1,3,7,1,0
1,3,2,1,3,7,0,0
2,1,2,1,3,7,1,0
2,1,2,1,3,7,0,0
2,2,2,1,3,7,1,0
2,2,2,1,3,7,0,0
2,3,2,1,3,7,1,0
2,3,2,1,3,7,0,0
1,1,2,1,3,8,1,0
1,1,2,1,3,8,0,0
1,2,2,1,3,8,1,0
1,2,2,1,3,8,0,0
1,3,2,1,3,8,1,0
1,3,2,1,3,8,0,0
2,1,2,1,3,8,1,0
2,1,2,1,3,8,0,0
2,2,2,1,3,8,1,0
2,2,2,1,3,8,0,0
2,3,2,1,3,8,1,0
2,3,2,1,3,8,0,0
1,1,2,1,3,9,1,0
1,1,2,1,3,9,0,0
1,2,2,1,3,9,1,0
1,2,2,1,3,9,0,0
1,3,2,1,3,9,1,0
1,3,2,1,3,9,0,0
2,1,2,1,3,9,1,0
2,1,2,1,3,9,0,0
2,2,2,1,3,9,1,0
2,2,2,1,3,9,0,0
2,3,2,1,3,9,1,0
2,3,2,1,3,9,0,0
1,1,2,1,3,10,1,0
1,1,2,1,3,10,0,0
1,2,2,1,3,10,1,0
1,2,2,1,3,10,0,0
1,3,2,1,3,10,1,0
1,3,2,1,3,10,0,0
2,1,2,1,3,10,1,0
2,1,2,1,3,10,0,0
2,2,2,1,3,10,1,0
2,2,2,1,3,10,0,0
2,3,2,1,3,10,1,0
2,3,2,1,3,10,0,0
1,1,2,1,4,1,1,0
1,1,2,1,4,1,0,0
1,2,2,1,4,1,1,0
1,2,2,1,4,1,0,-83.33333333333334
1,3,2,1,4,1,1,0
1,3,2,1,4,1,0,0
2,1,2,1,4,1,1,0
2,1,2,1,4,1,0,0
2,2,2,1,4,1,1,166.66666666666669
2,2,2,1,4,1,0,0
2,3,2,1,4,1,1,0
2,3,2,1,4,1,0,-83.33333333333334
1,1,2,1,4,2,1,0
1,1,2,1,4,2,0,0
1,2,2,1,4,2,1,46.296296296296305
1,2,2,1,4,2,0,0
1,3,2,1,4,2,1,0
1,3,2,1,4,2,0,-69.44444444444446
2,1,2,1,4,2,1,0
2,1,2,1,4,2,0,-69.44444444444446
2,2,2,1,4,2,1,46.296296296296305
2,2,2,1,4,2,0,0
2,3,2,1,4,2,1,46.296296296296305
2,3,2,1,4,2,0,0
1,1,2,1,4,3,1,0
1,1,2,1,4,3,0,0
1,2,2,1,4,3,1,0
1,2,2,1,4,3,0,0
1,3,2,1,4,3,1,0
1,3,2,1,4,3,0,0
2,1,2,1,4,3,1,0
2,1,2,1,4,3,0,0
2,2,2,1,4,3,1,0
2,2,2,1,4,3,0,0
2,3,2,1,4,3,1,0
2,3,2,1,4,3,0,0
1,1,2,1,4,4,1,0
1,1,2,1,4,4,0,0
1,2,2,1,4,4,1,0
1,2,2,1,4,4,0,0
1,3,2,1,4,4,1,0
1,3,2,1,4,4,0,0
2,1,2,1,4,4,1,0
2,1,2,1,4,4,0,0
2,2,2,1,4,4,1,0
2,2,2,1,4,4,0,0
2,3,2,1,4,4,1,0
2,3,2,1,4,4,0,0
1,1,2,1,4,5,1,0
1,1,2,1,4,5,0,0
1,2,2,1,4,5,1,0
1,2,2,1,4,5,0,0
1,3,2,1,4,5,1,0
1,3,2,1,4,5,0,0
2,1,2,1,4,5,1,0
2,1,2,1,4,5,0,0
2,2,2,1,4,5,1,0
2,2,2,1,4,5,0,0
2,3,2,1,4,5,1,0
2,3,2,1,4,5,0,0
1,1,2,1,4,6,1,0
1,1,2,1,4,6,0,0
1,2,2,1,4,6,1,0
1,2,2,1,4,6,0,0
1,3,2,1,4,6,1,0
1,3,2,1,4,6,0,0
2,1,2,1,4,6,1,0
2,1,2,1,4,6,0,0
2,2,2,1,4,6,1,0
2,2,2,1,4,6,0,0
2,3,2,1,4,6,1,0
2,3,2,1,4,6,0,0
1,1,2,1,4,7,1,0
1,1,2,1,4,7,0,0
1,2,2,1,4,7,1,0
1,2,2,1,4,7,0,0
1,3,2,1,4,7,1,0
1,3,2,1,4,7,0,0
2,1,2,1,4,7,1,0
2,1,2,1,4,7,0,0
2,2,2,1,4,7,1,0
2,2,2,1,4,7,0,0
2,3,2,1,4,7,1,0
2,3,2,1,4,7,0,0
1,1,2,1,4,8,1,0
1,1,2,1,4,8,0,0
1,2,2,1,4,8,1,0
1,2,2,1,4,8,0,0
1,3,2,1,4,8,1,0
1,3,2,1,4,8,0,0
2,1,2,1,4,8,1,0
2,1,2,1,4,8,0,0
2,2,2,1,4,8,1,0
2,2,2,1,4,8,0,0
2,3,2,1,4,8,1,0
2,3,2,1,4,8,0,0
1,1,2,1,4,9,1,0
1,1,2,1,4,9,0,0
1,2,2,1,4,9,1,0
1,2,2,1,4,9,0,0
1,3,2,1,4,9,1,0
1,3,2,1,4,9,0,0
2,1,2,1,4,9,1,0
2,1,2,1,4,9,0,0
2,2,2,1,4,9,1,0
2,2,2,1,4,9,0,0
2,3,2,1,4,9,1,0
2,3,2,1,4,9,0,0
1,1,2,1,4,10,1,0
1,1,2,1,4,10,0,0
1,2,2,1,4,10,1,0
1,2,2,1,4,10,0,0
1,3,2,1,4,10,1,0
1,3,2,1,4,10,0,0
2,1,2,1,4,10,1,0
2,1,2,1,4,10,0,0
2,2,2,1,4,10,1,0
2,2,2,1,4,10,0,0
2,3,2,1,4,10,1,0
2,3,2,1,4,10,0,0
1,1,2,1,5,1,1,166.66666666666669
1,1,2,1,5,1,0,0
1,2,2,1,5,1,1,0
1,2,2,1,5,1,0,-83.33333333333334
1,3,2,1,5,1,1,0
1,3,2,1,5,1,0,-83.33333333333334
2,1,2,1,5,1,1,0
2,1,2,1,5,1,0,-83.33333333333334
2,2,2,1,5,1,1,0
2,2,2,1,5,1,0,-83.33333333333334
2,3,2,1,5,1,1,166.66666666666669
2,3,2,1,5,1,0,0
1,1,2,1,5,2,1,0
1,1,2,1,5,2,0,0
1,2,2,1,5,2,1,0
1,2,2,1,5,2,0,0
1,3,2,1,5,2,1,0
1,3,2,1,5,2,0,0
2,1,2,1,5,2,1,0
2,1,2,1,5,2,0,0
2,2,2,1,5,2,1,0
2,2,2,1,5,2,0,0
2,3,2,1,5,2,1,0
2,3,2,1,5,2,0,0
1,1,2,1,5,3,1,0
1,1,2,1,5,3,0,0
1,2,2,1,5,3,1,0
1,2,2,1,5,3,0,0
1,3,2,1,5,3,1,0
1,3,2,1,5,3,0,0
2,1,2,1,5,3,1,0
2,1,2,1,5,3,0,0
2,2,2,1,5,3,1,0
2,2,2,1,5,3,0,0
2,3,2,1,5,3,1,0
2,3,2,1,5,3,0,0
1,1,2,1,5,4,1,0
1,1,2,1,5,4,0,0
1,2,2,1,5,4,1,0
1,2,2,1,5,4,0,0
1,3,2,1,5,4,1,0
1,3,2,1,5,4,0,0
2,1,2,1,5,4,1,0
2,1,2,1,5,4,0,0
2,2,2,1,5,4,1,0
2,2,2,1,5,4,0,0
2,3,2,1,5,4,1,0
2,3,2,1,5,4,0,0
1,1,2,1,5,5,1,0
1,1,2,1,5,5,0,0
1,2,2,1,5,5,1,0
1,2,2,1,5,5,0,0
1,3,2,1,5,5,1,0
1,3,2,1,5,5,0,0
2,1,2,1,5,5,1,0
2,1,2,1,5,5,0,0
2,2,2,1,5,5,1,0
2,2,2,1,5,5,0,0
2,3,2,1,5,5,1,0
2,3,2,1,5,5,0,0
1,1,2,1,5,6,1,0
1,1,2,1,5,6,0,0
1,2,2,1,5,6,1,0
1,2,2,1,5,6,0,0
1,3,2,1,5,6,1,0
1,3,2,1,5,6,0,0
2,1,2,1,5,6,1,0
2,1,2,1,5,6,0,0
2,2,2,1,5,6,1,0
2,2,2,1,5,6,0,0
2,3,2,1,5,6,1,0
2,3,2,1,5,6,0,0
1,1,2,1,5,7,1,0
1,1,2,1,5,7,0,0
1,2,2,1,5,7,1,0
1,2,2,1,5,7,0,0
1,3,2,1,5,7,1,0
1,3,2,1,5,7,0,0
2,1,2,1,5,7,1,0
2,1,2,1,5,7,0,0
2,2,2,1,5,7,1,0
2,2,2,1,5,7,0,0
2,3,2,1,5,7,1,0
2,3,2,1,5,7,0,0
1,1,2,1,5,8,1,0
1,1,2,1,5,8,0,0
1,2,2,1,5,8,1,0
1,2,2,1,5,8,0,0
1,3,2,1,5,8,1,0
1,3,2,1,5,8,0,0
2,1,2,1,5,8,1,0
2,1,2,1,5,8,0,0
2,2,2,1,5,8,1,0
2,2,2,1,5,8,0,0
2,3,2,1,5,8,1,0
2,3,2,1,5,8,0,0
1,1,2,1,5,9,1,0
1,1,2,1,5,9,0,0
1,2,2,1,5,9,1,0
1,2,2,1,5,9,0,0
1,3,2,1,5,9,1,0
1,3,2,1,5,9,0,0
2,1,2,1,5,9,1,0
2,1,2,1,5,9,0,0
2,2,2,1,5,9,1,0
2,2,2,1,5,9,0,0
2,3,2,1,5,9,1,0
2,3,2,1,5,9,0,0
1,1,2,1,5,10,1,0
1,1,2,1,5,10,0,0
1,2,2,1,5,10,1,0
1,2,2,1,5,10,0,0
1,3,2,1,5,10,1,0
1,3,2,1,5,10,0,0
2,1,2,1,5,10,1,0
2,1,2,1,5,10,0,0
2,2,2,1,5,10,1,0
2,2,2,1,5,10,0,0
2,3,2,1,5,10,1,0
2,3,2,1,5,10,0,0
1,1,2,1,6,1,1,166.66666666666669
1,1,2,1,6,1,0,0
1,2,2,1,6,1,1,166.66666666666669
1,2,2,1,6,1,0,0
1,3,2,1,6,1,1,0
1,3,2,1,6,1,0,-83.33333333333334
2,1,2,1,6,1,1,0
2,1,2,1,6,1,0,-83.33333333333334
2,2,2,1,6,1,1,0
2,2,2,1,6,1,0,-83.33333333333334
2,3,2,1,6,1,1,0
2,3,2,1,6,1,0,-83.33333333333334
1,1,2,1,6,2,1,0
1,1,2,1,6,2,0,0
1,2,2,1,6,2,1,0
1,2,2,1,6,2,0,0
1,3,2,1,6,2,1,0
1,3,2,1,6,2,0,0
2,1,2,1,6,2,1,0
2,1,2,1,6,2,0,0
2,2,2,1,6,2,1,0
2,2,2,1,6,2,0,0
2,3,2,1,6,2,1,0
2,3,2,1,6,2,0,0
1,1,2,1,6,3,1,0
1,1,2,1,6,3,0,0
1,2,2,1,6,3,1,0
1,2,2,1,6,3,0,0
1,3,2,1,6,3,1,0
1,3,2,1,6,3,0,0
2,1,2,1,6,3,1,0
2,1,2,1,6,3,0,0
2,2,2,1,6,3,1,0
2,2,2,1,6,3,0,0
2,3,2,1,6,3,1,0
2,3,2,1,6,3,0,0
1,1,2,1,6,4,1,0
1,1,2,1,6,4,0,0
1,2,2,1,6,4,1,0
1,2,2,1,6,4,0,0
1,3,2,1,6,4,1,0
1,3,2,1,6,4,0,0
2,1,2,1,6,4,1,0
2,1,2,1,6,4,0,0
2,2,2,1,6,4,1,0
2,2,2,1,6,4,0,0
2,3,2,1,6,4,1,0
2,3,2,1,6,4,0,0
1,1,2,1,6,5,1,0
1,1,2,1,6,5,0,0
1,2,2,1,6,5,1,0
1,2,2,1,6,5,0,0
1,3,2,1,6,5,1,0
1,3,2,1,6,5,0,0
2,1,2,1,6,5,1,0
2,1,2,1,6,5,0,0
2,2,2,1,6,5,1,0
2,2,2,1,6,5,0,0
2,3,2,1,6,5,1,0
2,3,2,1,6,5,0,0
1,1,2,1,6,6,1,0
1,1,2,1,6,6,0,0
1,2,2,1,6,6,1,0
1,2,2,1,6,6,0,0
1,3,2,1,6,6,1,0
1,3,2,1,6,6,0,0
2,1,2,1,6,6,1,0
2,1,2,1,6,6,0,0
2,2,2,1,6,6,1,0
2,2,2,1,6,6,0,0
2,3,2,1,6,6,1,0
2,3,2,1,6,6,0,0
1,1,2,1,6,7,1,0
1,1,2,1,6,7,0,0
1,2,2,1,6,7,1,0
1,2,2,1,6,7,0,0
1,3,2,1,6,7,1,0
1,3,2,1,6,7,0,0
2,1,2,1,6,7,1,0
2,1,2,1,6,7,0,0
2,2,2,1,6,7,1,0
2,2,2,1,6,7,0,0
2,3,2,1,6,7,1,0
2,3,2,1,6,7,0,0
1,1,2,1,6,8,1,0
1,1,2,1,6,8,0,0
1,2,2,1,6,8,1,0
1,2,2,1,6,8,0,0
1,3,2,1,6,8,1,0
1,3,2,1,6,8,0,0
2,1,2,1,6,8,1,0
2,1,2,1,6,8,0,0
2,2,2,1,6,8,1,0
2,2,2,1,6,8,0,0
2,3,2,1,6,8,1,0
2,3,2,1,6,8,0,0
1,1,2,1,6,9,1,0
1,1,2,1,6,9,0,0
1,2,2,1,6,9,1,0
1,2,2,1,6,9,0,0
1,3,2,1,6,9,1,0
1,3,2,1,6,9,0,0
2,1,2,1,6,9,1,0
2,1,2,1,6,9,0,0
2,2,2,1,6,9,1,0
2,2,2,1,6,9,0,0
2,3,2,1,6,9,1,0
2,3,2,1,6,9,0,0
1,1,2,1,6,10,1,0
1,1,2,1,6,10,0,0
1,2,2,1,6,10,1,0
1,2,2,1,6,10,0,0
1,3,2,1,6,10,1,0
1,3,2,1,6,10,0,0
2,1,2,1,6,10,1,0
2,1,2,1,6,10,0,0
2,2,2,1,6,10,1,0
2,2,2,1,6,10,0,0
2,3,2,1,6,10,1,0
2,3,2,1,6,10,0,0
1,1,2,1,7,1,1,0
1,1,2,1,7,1,0,-83.33333333333334
1,2,2,1,7,1,1,0
1,2,2,1,7,1,0,0
1,3,2,1,7,1,1,333.33333333333337
1,3,2,1,7,1,0,0
2,1,2,1,7,1,1,0
2,1,2,1,7,1,0,-83.33333333333334
2,2,2,1,7,1,1,0
2,2,2,1,7,1,0,-83.33333333333334
2,3,2,1,7,1,1,0
2,3,2,1,7,1,0,-83.33333333333334
1,1,2,1,7,2,1,0
1,1,2,1,7,2,0,0
1,2,2,1,7,2,1,0
1,2,2,1,7,2,0,0
1,3,2,1,7,2,1,0
1,3,2,1,7,2,0,0
2,1,2,1,7,2,1,0
2,1,2,1,7,2,0,0
2,2,2,1,7,2,1,0
2,2,2,1,7,2,0,0
2,3,2,1,7,2,1,0
2,3,2,1,7,2,0,0
1,1,2,1,7,3,1,0
1,1,2,1,7,3,0,0
1,2,2,1,7,3,1,0
1,2,2,1,7,3,0,0
1,3,2,1,7,3,1,0
1,3,2,1,7,3,0,0
2,1,2,1,7,3,1,0
2,1,2,1,7,3,0,0
2,2,2,1,7,3,1,0
2,2,2,1,7,3,0,0
2,3,2,1,7,3,1,0
2,3,2,1,7,3,0,0
1,1,2,1,7,4,1,0
1,1,2,1,7,4,0,0
1,2,2,1,7,4,1,0
1,2,2,1,7,4,0,0
1,3,2,1,7,4,1,0
1,3,2,1,7,4,0,0
2,1,2,1,7,4,1,0
2,1,2,1,7,4,0,0
2,2,2,1,7,4,1,0
2,2,2,1,7,4,0,0
2,3,2,1,7,4,1,0
2,3,2,1,7,4,0,0
1,1,2,1,7,5,1,0
1,1,2,1,7,5,0,0
1,2,2,1,7,5,1,0
1,2,2,1,7,5,0,0
1,3,2,1,7,5,1,0
1,3,2,1,7,5,0,0
2,1,2,1,7,5,1,0
2,1,2,1,7,5,0,0
2,2,2,1,7,5,1,0
2,2,2,1,7,5,0,0
2,3,2,1,7,5,1,0
2,3,2,1,7,5,0,0
1,1,2,1,7,6,1,0
1,1,2,1,7,6,0,0
1,2,2,1,7,6,1,0
1,2,2,1,7,6,0,0
1,3,2,1,7,6,1,0
1,3,2,1,7,6,0,0
2,1,2,1,7,6,1,0
2,1,2,1,7,6,0,0
2,2,2,1,7,6,1,0
2,2,2,1,7,6,0,0
2,3,2,1,7,6,1,0
2,3,2,1,7,6,0,0
1,1,2,1,7,7,1,0
1,1,2,1,7,7,0,0
1,2,2,1,7,7,1,0
1,2,2,1,7,7,0,0
1,3,2,1,7,7,1,0
1,3,2,1,7,7,0,0
2,1,2,1,7,7,1,0
2,1,2,1,7,7,0,0
2,2,2,1,7,7,1,0
2,2,2,1,7,7,0,0
2,3,2,1,7,7,1,0
2,3,2,1,7,7,0,0
1,1,2,1,7,8,1,0
1,1,2,1,7,8,0,0
1,2,2,1,7,8,1,0
1,2,2,1,7,8,0,0
1,3,2,1,7,8,1,0
1,3,2,1,7,8,0,0
2,1,2,1,7,8,1,0
2,1,2,1,7,8,0,0
2,2,2,1,7,8,1,0
2,2,2,1,7,8,0,0
2,3,2,1,7,8,1,0
2,3,2,1,7,8,0,0
1,1,2,1,7,9,1,0
1,1,2,1,7,9,0,0
1,2,2,1,7,9,1,0
1,2,2,1,7,9,0,0
1,3,2,1,7,9,1,0
1,3,2,1,7,9,0,0
2,1,2,1,7,9,1,0
2,1,2,1,7,9,0,0
2,2,2,1,7,9,1,0
2,2,2,1,7,9,0,0
2,3,2,1,7,9,1,0
2,3,2,1,7,9,0,0
1,1,2,1,7,10,1,0
1,1,2,1,7,10,0,0
1,2,2,1,7,10,1,0
1,2,2,1,7,10,0,0
1,3,2,1,7,10,1,0
1,3,2,1,7,10,0,0
2,1,2,1,7,10,1,0
2,1,2,1,7,10,0,0
2,2,2,1,7,10,1,0
2,2,2,1,7,10,0,0
2,3,2,1,7,10,1,0
2,3,2,1,7,10,0,0
1,1,2,1,8,1,1,0
1,1,2,1,8,1,0,-83.33333333333334
1,2,2,1,8,1,1,0
1,2,2,1,8,1,0,0
1,3,2,1,8,1,1,0
1,3,2,1,8,1,0,0
2,1,2,1,8,1,1,83.33333333333334
2,1,2,1,8,1,0,0
2,2,2,1,8,1,1,0
2,2,2,1,8,1,0,0
2,3,2,1,8,1,1,0
2,3,2,1,8,1,0,0
1,1,2,1,8,2,1,34.72222222222223
1,1,2,1,8,2,0,0
1,2,2,1,8,2,1,0
1,2,2,1,8,2,0,0
1,3,2,1,8,2,1,0
1,3,2,1,8,2,0,0
2,1,2,1,8,2,1,34.72222222222223
2,1,2,1,8,2,0,0
2,2,2,1,8,2,1,0
2,2,2,1,8,2,0,0
2,3,2,1,8,2,1,0
2,3,2,1,8,2,0,-69.44444444444446
1,1,2,1,8,3,1,19.290123456790123
1,1,2,1,8,3,0,0
1,2,2,1,8,3,1,0
1,2,2,1,8,3,0,0
1,3,2,1,8,3,1,0
1,3,2,1,8,3,0,-57.870370370370374
2,1,2,1,8,3,1,19.290123456790123
