sex,race,topic,llm,experiment_index,debate_iter,influence,subornness
1,3,3,1,14,6,0.23599546873244706,0
2,1,3,1,14,6,0.23599546873244706,-0.7079864061973412
2,2,3,1,14,6,0.23599546873244706,0
2,3,3,1,14,6,0.23599546873244706,0
1,1,3,1,14,7,0,0
1,2,3,1,14,7,0,0
1,3,3,1,14,7,0,0
2,1,3,1,14,7,0,0
2,2,3,1,14,7,0,0
2,3,3,1,14,7,0,0
1,1,3,1,14,8,0.16388574217531043,0
1,2,3,1,14,8,0.16388574217531043,0
1,3,3,1,14,8,0,0
2,1,3,1,14,8,0,-0.49165722652593136
2,2,3,1,14,8,0.16388574217531043,0
2,3,3,1,14,8,0,0
1,1,3,1,14,9,0.10242858885956904,0
1,2,3,1,14,9,0.10242858885956904,-0.40971435543827617
1,3,3,1,14,9,0.20485717771913808,0
2,1,3,1,14,9,0.10242858885956904,0
2,2,3,1,14,9,0.10242858885956904,0
2,3,3,1,14,9,0.20485717771913808,-0.40971435543827617
1,1,3,1,14,10,0.08535715738297421,0
1,2,3,1,14,10,0,-0.34142862953189684
1,3,3,1,14,10,0,0
2,1,3,1,14,10,0.08535715738297421,0
2,2,3,1,14,10,0.08535715738297421,0
2,3,3,1,14,10,0.08535715738297421,0
1,1,3,1,15,1,0.29361612237816126,-0.8333333333333334
1,2,3,1,15,1,0.29361612237816126,-0.8333333333333334
1,3,3,1,15,1,1.6666666666666667,-1.7616967342689676
2,1,3,1,15,1,0.29361612237816126,-0.8333333333333334
2,2,3,1,15,1,0.29361612237816126,-0.8333333333333334
2,3,3,1,15,1,2.2538989114229895,0
1,1,3,1,15,2,0,0
1,2,3,1,15,2,0,0
1,3,3,1,15,2,0,0
2,1,3,1,15,2,0,0
2,2,3,1,15,2,0,0
2,3,3,1,15,2,0,0
1,1,3,1,15,3,0.3058501274772513,0
1,2,3,1,15,3,0,-1.2234005099090053
1,3,3,1,15,3,0.3058501274772513,0
2,1,3,1,15,3,0.3058501274772513,0
2,2,3,1,15,3,0,0
2,3,3,1,15,3,0.3058501274772513,0
1,1,3,1,15,4,0,0
1,2,3,1,15,4,0,-1.0195004249241713
1,3,3,1,15,4,0,0
2,1,3,1,15,4,0,0
2,2,3,1,15,4,1.0195004249241713,0
2,3,3,1,15,4,0,0
1,1,3,1,15,5,0,0
1,2,3,1,15,5,0,0
1,3,3,1,15,5,0,0
2,1,3,1,15,5,0,0
2,2,3,1,15,5,0,0
2,3,3,1,15,5,0,0
1,1,3,1,15,6,0,0
1,2,3,1,15,6,0.3539932030986706,0
1,3,3,1,15,6,0,0
2,1,3,1,15,6,0,-0.7079864061973412
2,2,3,1,15,6,0.3539932030986706,0
2,3,3,1,15,6,0,0
1,1,3,1,15,7,0.1966628906103725,0
1,2,3,1,15,7,0,0
1,3,3,1,15,7,0.1966628906103725,0
2,1,3,1,15,7,0,-0.5899886718311176
2,2,3,1,15,7,0,0
2,3,3,1,15,7,0.1966628906103725,0
1,1,3,1,15,8,0.12291430663148284,0
1,2,3,1,15,8,0,0
1,3,3,1,15,8,0.12291430663148284,0
2,1,3,1,15,8,0.12291430663148284,0
2,2,3,1,15,8,0,-0.49165722652593136
2,3,3,1,15,8,0.12291430663148284,0
1,1,3,1,15,9,0,0
1,2,3,1,15,9,0.40971435543827617,0
1,3,3,1,15,9,0,0
2,1,3,1,15,9,0,-0.40971435543827617
2,2,3,1,15,9,0,0
2,3,3,1,15,9,0,0
1,1,3,1,15,10,0.08535715738297421,0
1,2,3,1,15,10,0,0
1,3,3,1,15,10,0.08535715738297421,0
2,1,3,1,15,10,0,-0.34142862953189684
2,2,3,1,15,10,0.08535715738297421,0
2,3,3,1,15,10,0.08535715738297421,0
1,1,3,1,16,1,1.6666666666666667,0
1,2,3,1,16,1,0,-0.8333333333333334
1,3,3,1,16,1,0,-0.8333333333333334
2,1,3,1,16,1,0.8333333333333334,0
2,2,3,1,16,1,0,-0.8333333333333334
2,3,3,1,16,1,0,0
1,1,3,1,16,2,0.6509330848788548,0
1,2,3,1,16,2,0.6509330848788548,0
1,3,3,1,16,2,0.6509330848788548,0
2,1,3,1,16,2,0,0
2,2,3,1,16,2,0,-1.4680806118908065
2,3,3,1,16,2,0.20972580169868663,-0.6944444444444445
1,1,3,1,16,3,0,0
1,2,3,1,16,3,0,0
1,3,3,1,16,3,0,0
2,1,3,1,16,3,0,0
2,2,3,1,16,3,0,0
2,3,3,1,16,3,0,0
1,1,3,1,16,4,0,0
1,2,3,1,16,4,0,0
1,3,3,1,16,4,0,0
2,1,3,1,16,4,0,0
2,2,3,1,16,4,0,0
2,3,3,1,16,4,0,0
1,1,3,1,16,5,0,0
1,2,3,1,16,5,0,0
1,3,3,1,16,5,0,0
2,1,3,1,16,5,0,0
2,2,3,1,16,5,0,0
2,3,3,1,16,5,0,0
1,1,3,1,16,6,0,0
1,2,3,1,16,6,0,0
1,3,3,1,16,6,0,0
2,1,3,1,16,6,0,0
2,2,3,1,16,6,0,0
2,3,3,1,16,6,0,0
1,1,3,1,16,7,0,0
1,2,3,1,16,7,0,0
1,3,3,1,16,7,0,0
2,1,3,1,16,7,0,0
2,2,3,1,16,7,0,0
2,3,3,1,16,7,0,0
1,1,3,1,16,8,0,0
1,2,3,1,16,8,0,0
1,3,3,1,16,8,0,0
2,1,3,1,16,8,0,0
2,2,3,1,16,8,0,0
2,3,3,1,16,8,0,0
1,1,3,1,16,9,0,0
1,2,3,1,16,9,0,0
1,3,3,1,16,9,0,0
2,1,3,1,16,9,0.40971435543827617,0
2,2,3,1,16,9,0,0
2,3,3,1,16,9,0,-0.40971435543827617
1,1,3,1,16,10,0.08535715738297421,0
1,2,3,1,16,10,0.08535715738297421,0
1,3,3,1,16,10,0.08535715738297421,0
2,1,3,1,16,10,0,0
2,2,3,1,16,10,0.08535715738297421,0
2,3,3,1,16,10,0,-0.34142862953189684
1,1,3,1,17,1,0,-0.8333333333333334
1,2,3,1,17,1,3.3333333333333335,0
1,3,3,1,17,1,0,-0.8333333333333334
2,1,3,1,17,1,0,0
2,2,3,1,17,1,0,-0.8333333333333334
2,3,3,1,17,1,0,-0.8333333333333334
1,1,3,1,17,2,0,0
1,2,3,1,17,2,0,0
1,3,3,1,17,2,0,0
2,1,3,1,17,2,0,0
2,2,3,1,17,2,0,0
2,3,3,1,17,2,0,0
1,1,3,1,17,3,0,0
1,2,3,1,17,3,0,0
1,3,3,1,17,3,0,0
2,1,3,1,17,3,0,0
2,2,3,1,17,3,0,0
2,3,3,1,17,3,0,0
1,1,3,1,17,4,0,0
1,2,3,1,17,4,0,0
1,3,3,1,17,4,0,0
2,1,3,1,17,4,0,0
2,2,3,1,17,4,0,0
2,3,3,1,17,4,0,0
1,1,3,1,17,5,0,0
1,2,3,1,17,5,0,0
1,3,3,1,17,5,0,0
2,1,3,1,17,5,0,0
2,2,3,1,17,5,0,0
2,3,3,1,17,5,0,0
1,1,3,1,17,6,0,0
1,2,3,1,17,6,0,0
1,3,3,1,17,6,0,0
2,1,3,1,17,6,0.7079864061973412,0
2,2,3,1,17,6,0,0
2,3,3,1,17,6,0,-0.7079864061973412
1,1,3,1,17,7,0.1474971679577794,0
1,2,3,1,17,7,0.1474971679577794,0
1,3,3,1,17,7,0.1474971679577794,0
2,1,3,1,17,7,0,0
2,2,3,1,17,7,0.1474971679577794,0
2,3,3,1,17,7,0,-0.5899886718311176
1,1,3,1,17,8,0,0
1,2,3,1,17,8,0,0
1,3,3,1,17,8,0,0
2,1,3,1,17,8,0.49165722652593136,0
2,2,3,1,17,8,0,0
2,3,3,1,17,8,0,-0.49165722652593136
1,1,3,1,17,9,0,0
1,2,3,1,17,9,0,0
1,3,3,1,17,9,0,0
2,1,3,1,17,9,0.20485717771913808,0
2,2,3,1,17,9,0,-0.40971435543827617
2,3,3,1,17,9,0.20485717771913808,0
1,1,3,1,17,10,0.11380954317729894,0
1,2,3,1,17,10,0.11380954317729894,0
1,3,3,1,17,10,0.11380954317729894,0
2,1,3,1,17,10,0,0
2,2,3,1,17,10,0,-0.34142862953189684
2,3,3,1,17,10,0,0
1,1,3,1,18,1,0,-0.8333333333333334
1,2,3,1,18,1,0,-0.8333333333333334
1,3,3,1,18,1,2.5,0
2,1,3,1,18,1,0.8333333333333334,0
2,2,3,1,18,1,0,-0.8333333333333334
2,3,3,1,18,1,0,-0.8333333333333334
1,1,3,1,18,2,0.36702015297270163,0
1,2,3,1,18,2,0.7340403059454033,-1.4680806118908065
1,3,3,1,18,2,0.36702015297270163,0
2,1,3,1,18,2,0.7340403059454033,0
2,2,3,1,18,2,0.36702015297270163,-1.4680806118908065
2,3,3,1,18,2,0.36702015297270163,0
1,1,3,1,18,3,0,0
1,2,3,1,18,3,0,0
1,3,3,1,18,3,0,0
2,1,3,1,18,3,0,0
2,2,3,1,18,3,0,0
2,3,3,1,18,3,0,0
1,1,3,1,18,4,0,0
1,2,3,1,18,4,0,0
1,3,3,1,18,4,0,0
2,1,3,1,18,4,0,0
2,2,3,1,18,4,0,0
2,3,3,1,18,4,0,0
1,1,3,1,18,5,0.2123959218592023,0
1,2,3,1,18,5,0.2123959218592023,0
1,3,3,1,18,5,0.2123959218592023,0
2,1,3,1,18,5,0,0
2,2,3,1,18,5,0,-0.8495836874368092
2,3,3,1,18,5,0.2123959218592023,0
1,1,3,1,18,6,0,0
1,2,3,1,18,6,0,0
1,3,3,1,18,6,0,0
2,1,3,1,18,6,0,0
2,2,3,1,18,6,0,0
2,3,3,1,18,6,0,0
1,1,3,1,18,7,0,0
1,2,3,1,18,7,0,0
1,3,3,1,18,7,0,0
2,1,3,1,18,7,0,0
2,2,3,1,18,7,0,0
2,3,3,1,18,7,0,0
1,1,3,1,18,8,0,0
1,2,3,1,18,8,0,0
1,3,3,1,18,8,0,0
2,1,3,1,18,8,0,0
2,2,3,1,18,8,0,0
2,3,3,1,18,8,0,0
1,1,3,1,18,9,0,0
1,2,3,1,18,9,0,0
1,3,3,1,18,9,0,0
2,1,3,1,18,9,0,0
2,2,3,1,18,9,0,0
2,3,3,1,18,9,0,0
1,1,3,1,18,10,0,0
1,2,3,1,18,10,0,0
1,3,3,1,18,10,0,0
2,1,3,1,18,10,0,0
2,2,3,1,18,10,0,0
2,3,3,1,18,10,0,0
1,1,3,1,19,1,0,-0.8333333333333334
1,2,3,1,19,1,0,-0.8333333333333334
1,3,3,1,19,1,0,-0.8333333333333334
2,1,3,1,19,1,0,0
2,2,3,1,19,1,3.3333333333333335,0
2,3,3,1,19,1,0,-0.8333333333333334
1,1,3,1,19,2,0,0
1,2,3,1,19,2,0,0
1,3,3,1,19,2,0,0
2,1,3,1,19,2,0,0
2,2,3,1,19,2,0,0
2,3,3,1,19,2,0,0
1,1,3,1,19,3,0,0
1,2,3,1,19,3,0,0
1,3,3,1,19,3,0,0
2,1,3,1,19,3,0,0
2,2,3,1,19,3,0,0
2,3,3,1,19,3,0,0
1,1,3,1,19,4,0,0
1,2,3,1,19,4,0,0
1,3,3,1,19,4,0,0
2,1,3,1,19,4,0,0
2,2,3,1,19,4,0,0
2,3,3,1,19,4,0,0
1,1,3,1,19,5,0,0
1,2,3,1,19,5,0,0
1,3,3,1,19,5,0,0
2,1,3,1,19,5,0,0
2,2,3,1,19,5,0,0
2,3,3,1,19,5,0,0
1,1,3,1,19,6,0,0
1,2,3,1,19,6,0,0
1,3,3,1,19,6,0,0
2,1,3,1,19,6,0,0
2,2,3,1,19,6,0,0
2,3,3,1,19,6,0,0
1,1,3,1,19,7,0,0
1,2,3,1,19,7,0,0
1,3,3,1,19,7,0,0
2,1,3,1,19,7,0,0
2,2,3,1,19,7,0,0
2,3,3,1,19,7,0,0
1,1,3,1,19,8,0,0
1,2,3,1,19,8,0,0
1,3,3,1,19,8,0,0
2,1,3,1,19,8,0,0
2,2,3,1,19,8,0,0
2,3,3,1,19,8,0,0
1,1,3,1,19,9,0,0
1,2,3,1,19,9,0,0
1,3,3,1,19,9,0,0
2,1,3,1,19,9,0,0
2,2,3,1,19,9,0,0
2,3,3,1,19,9,0,0
1,1,3,1,19,10,0,0
1,2,3,1,19,10,0,0
1,3,3,1,19,10,0,0
2,1,3,1,19,10,0,0
2,2,3,1,19,10,0,0
2,3,3,1,19,10,0,0
1,1,3,1,20,1,0,-0.8333333333333334
1,2,3,1,20,1,0,-0.8333333333333334
1,3,3,1,20,1,0,-0.8333333333333334
2,1,3,1,20,1,0,0
2,2,3,1,20,1,0,-0.8333333333333334
2,3,3,1,20,1,3.3333333333333335,0
1,1,3,1,20,2,0,0
1,2,3,1,20,2,0,0
1,3,3,1,20,2,0,0
2,1,3,1,20,2,1.4680806118908065,0
2,2,3,1,20,2,0,-1.4680806118908065
2,3,3,1,20,2,0,0
1,1,3,1,20,3,0.3058501274772513,0
1,2,3,1,20,3,0.3058501274772513,0
1,3,3,1,20,3,0.3058501274772513,0
2,1,3,1,20,3,0,0
2,2,3,1,20,3,0,-1.2234005099090053
2,3,3,1,20,3,0.3058501274772513,0
1,1,3,1,20,4,0,0
1,2,3,1,20,4,0,0
1,3,3,1,20,4,0,0
2,1,3,1,20,4,0,0
2,2,3,1,20,4,0,0
2,3,3,1,20,4,0,0
1,1,3,1,20,5,0,0
1,2,3,1,20,5,0,0
1,3,3,1,20,5,0,0
2,1,3,1,20,5,0,0
2,2,3,1,20,5,0,0
2,3,3,1,20,5,0,0
1,1,3,1,20,6,0,0
1,2,3,1,20,6,0,0
1,3,3,1,20,6,0,0
2,1,3,1,20,6,0,0
2,2,3,1,20,6,0,0
2,3,3,1,20,6,0,0
1,1,3,1,20,7,0,0
1,2,3,1,20,7,0,0
1,3,3,1,20,7,0,0
2,1,3,1,20,7,0,0
2,2,3,1,20,7,0,0
2,3,3,1,20,7,0,0
1,1,3,1,20,8,0,0
1,2,3,1,20,8,0,0
1,3,3,1,20,8,0,0
2,1,3,1,20,8,0,0
2,2,3,1,20,8,0,0
2,3,3,1,20,8,0,0
1,1,3,1,20,9,0,0
1,2,3,1,20,9,0,0
1,3,3,1,20,9,0,0
2,1,3,1,20,9,0,0
2,2,3,1,20,9,0,0
2,3,3,1,20,9,0,0
1,1,3,1,20,10,0,0
1,2,3,1,20,10,0,0
1,3,3,1,20,10,0,0
2,1,3,1,20,10,0,0
2,2,3,1,20,10,0,0
2,3,3,1,20,10,0,0
1,1,3,1,21,1,1.6666666666666667,0
1,2,3,1,21,1,0,-0.8333333333333334
1,3,3,1,21,1,0,-0.8333333333333334
2,1,3,1,21,1,0,-0.8333333333333334
2,2,3,1,21,1,1.6666666666666667,0
2,3,3,1,21,1,0,-0.8333333333333334
1,1,3,1,21,2,0.48936020396360214,0
1,2,3,1,21,2,0,0
1,3,3,1,21,2,0.48936020396360214,0
2,1,3,1,21,2,0.48936020396360214,0
2,2,3,1,21,2,0,0
2,3,3,1,21,2,0,-1.4680806118908065
1,1,3,1,21,3,0,0
1,2,3,1,21,3,0,0
1,3,3,1,21,3,0,0
2,1,3,1,21,3,0,0
2,2,3,1,21,3,0,0
2,3,3,1,21,3,0,0
1,1,3,1,21,4,0,0
1,2,3,1,21,4,0,0
1,3,3,1,21,4,0,0
2,1,3,1,21,4,0,0
2,2,3,1,21,4,0,0
2,3,3,1,21,4,0,0
1,1,3,1,21,5,0,0
1,2,3,1,21,5,0,0
1,3,3,1,21,5,0,0
2,1,3,1,21,5,0,0
2,2,3,1,21,5,0,0
2,3,3,1,21,5,0,0
1,1,3,1,21,6,0,0
1,2,3,1,21,6,0,0
1,3,3,1,21,6,0,0
2,1,3,1,21,6,0,0
2,2,3,1,21,6,0,0
2,3,3,1,21,6,0,0
1,1,3,1,21,7,0,0
1,2,3,1,21,7,0,0
1,3,3,1,21,7,0,0
2,1,3,1,21,7,0,0
2,2,3,1,21,7,0,0
2,3,3,1,21,7,0,0
1,1,3,1,21,8,0,0
1,2,3,1,21,8,0,0
1,3,3,1,21,8,0,0
2,1,3,1,21,8,0,0
2,2,3,1,21,8,0,0
2,3,3,1,21,8,0,0
1,1,3,1,21,9,0,0
1,2,3,1,21,9,0,0
1,3,3,1,21,9,0,0
2,1,3,1,21,9,0,0
2,2,3,1,21,9,0,0
2,3,3,1,21,9,0,0
1,1,3,1,21,10,0,0
1,2,3,1,21,10,0,0
1,3,3,1,21,10,0,0
2,1,3,1,21,10,0,0
2,2,3,1,21,10,0,0
2,3,3,1,21,10,0,0
1,1,3,1,22,1,0,-0.8333333333333334
1,2,3,1,22,1,2.5,0
1,3,3,1,22,1,0,-0.8333333333333334
2,1,3,1,22,1,0,-0.8333333333333334
2,2,3,1,22,1,0.8333333333333334,0
2,3,3,1,22,1,0,-0.8333333333333334
1,1,3,1,22,2,0.36702015297270163,0
1,2,3,1,22,2,0.36702015297270163,0
1,3,3,1,22,2,0.36702015297270163,0
2,1,3,1,22,2,0,-1.4680806118908065
2,2,3,1,22,2,0,0
2,3,3,1,22,2,0.36702015297270163,0
1,1,3,1,22,3,0,0
1,2,3,1,22,3,0,0
1,3,3,1,22,3,0,0
2,1,3,1,22,3,0,-1.2234005099090053
2,2,3,1,22,3,1.2234005099090053,0
2,3,3,1,22,3,0,0
1,1,3,1,22,4,0.2548751062310428,0
1,2,3,1,22,4,0.2548751062310428,0
1,3,3,1,22,4,0.2548751062310428,0
2,1,3,1,22,4,0,-1.0195004249241713
2,2,3,1,22,4,0,0
2,3,3,1,22,4,0.2548751062310428,0
1,1,3,1,22,5,0,0
1,2,3,1,22,5,0,0
1,3,3,1,22,5,0,0
2,1,3,1,22,5,0,0
2,2,3,1,22,5,0,0
2,3,3,1,22,5,0,0
1,1,3,1,22,6,0,0
1,2,3,1,22,6,0,0
1,3,3,1,22,6,0,0
2,1,3,1,22,6,0,0
2,2,3,1,22,6,0,0
2,3,3,1,22,6,0,0
1,1,3,1,22,7,0,0
1,2,3,1,22,7,0,0
1,3,3,1,22,7,0,0
2,1,3,1,22,7,0,0
2,2,3,1,22,7,0,0
2,3,3,1,22,7,0,0
1,1,3,1,22,8,0,0
1,2,3,1,22,8,0,0
1,3,3,1,22,8,0,0
2,1,3,1,22,8,0,0
2,2,3,1,22,8,0,0
2,3,3,1,22,8,0,0
1,1,3,1,22,9,0,0
1,2,3,1,22,9,0,0
1,3,3,1,22,9,0,0
2,1,3,1,22,9,0,0
2,2,3,1,22,9,0,0
2,3,3,1,22,9,0,0
1,1,3,1,22,10,0,0
1,2,3,1,22,10,0,0
1,3,3,1,22,10,0,0
2,1,3,1,22,10,0,0
2,2,3,1,22,10,0,0
2,3,3,1,22,10,0,0
1,1,3,1,23,1,0,-0.8333333333333334
1,2,3,1,23,1,0,-0.8333333333333334
1,3,3,1,23,1,2.5,0
2,1,3,1,23,1,0,-0.8333333333333334
2,2,3,1,23,1,0.8333333333333334,0
2,3,3,1,23,1,0,-0.8333333333333334
1,1,3,1,23,2,0,0
1,2,3,1,23,2,0,0
1,3,3,1,23,2,0,0
2,1,3,1,23,2,0,0
2,2,3,1,23,2,0,0
2,3,3,1,23,2,0,0
1,1,3,1,23,3,0.3058501274772513,0
1,2,3,1,23,3,0.3058501274772513,0
1,3,3,1,23,3,0.3058501274772513,0
2,1,3,1,23,3,0,-1.2234005099090053
2,2,3,1,23,3,0,0
2,3,3,1,23,3,0.3058501274772513,0
1,1,3,1,23,4,0,0
1,2,3,1,23,4,0,0
1,3,3,1,23,4,0,0
2,1,3,1,23,4,0,0
2,2,3,1,23,4,1.0195004249241713,0
2,3,3,1,23,4,0,-1.0195004249241713
1,1,3,1,23,5,0.2123959218592023,0
1,2,3,1,23,5,0.2123959218592023,0
1,3,3,1,23,5,0.2123959218592023,0
2,1,3,1,23,5,0.2123959218592023,0
2,2,3,1,23,5,0,0
2,3,3,1,23,5,0,-0.8495836874368092
1,1,3,1,23,6,0,0
1,2,3,1,23,6,0,0
1,3,3,1,23,6,0,0
2,1,3,1,23,6,0,0
2,2,3,1,23,6,0,0
2,3,3,1,23,6,0,0
1,1,3,1,23,7,0,0
1,2,3,1,23,7,0,0
1,3,3,1,23,7,0,0
2,1,3,1,23,7,0,0
2,2,3,1,23,7,0,0
2,3,3,1,23,7,0,0
1,1,3,1,23,8,0,0
1,2,3,1,23,8,0,0
1,3,3,1,23,8,0,0
2,1,3,1,23,8,0,0
2,2,3,1,23,8,0,0
2,3,3,1,23,8,0,0
1,1,3,1,23,9,0,0
1,2,3,1,23,9,0,0
1,3,3,1,23,9,0,0
2,1,3,1,23,9,0,0
2,2,3,1,23,9,0,0
2,3,3,1,23,9,0,0
1,1,3,1,23,10,0,0
1,2,3,1,23,10,0,0
1,3,3,1,23,10,0,0
2,1,3,1,23,10,0,0
2,2,3,1,23,10,0,0
2,3,3,1,23,10,0,0
1,1,3,1,24,1,0,-0.8333333333333334
1,2,3,1,24,1,0,-0.8333333333333334
1,3,3,1,24,1,0,-0.8333333333333334
2,1,3,1,24,1,1.6666666666666667,0
2,2,3,1,24,1,0.8333333333333334,0
2,3,3,1,24,1,0,0
1,1,3,1,24,2,0.6509330848788548,0
1,2,3,1,24,2,0.6509330848788548,0
1,3,3,1,24,2,0,-1.4680806118908065
2,1,3,1,24,2,0.6509330848788548,0
2,2,3,1,24,2,0,0
2,3,3,1,24,2,0.20972580169868663,-0.6944444444444445
1,1,3,1,24,3,0,0
1,2,3,1,24,3,0,0
1,3,3,1,24,3,0,0
2,1,3,1,24,3,0,0
2,2,3,1,24,3,0,0
2,3,3,1,24,3,0,0
1,1,3,1,24,4,0,0
1,2,3,1,24,4,0,0
1,3,3,1,24,4,0,0
2,1,3,1,24,4,0,0
2,2,3,1,24,4,0,0
2,3,3,1,24,4,0,0
1,1,3,1,24,5,0,0
1,2,3,1,24,5,0,0
1,3,3,1,24,5,0,0
2,1,3,1,24,5,0,0
2,2,3,1,24,5,0.8495836874368092,0
2,3,3,1,24,5,0,-0.8495836874368092
1,1,3,1,24,6,0.1769966015493353,0
1,2,3,1,24,6,0.1769966015493353,0
1,3,3,1,24,6,0.1769966015493353,0
2,1,3,1,24,6,0.1769966015493353,0
2,2,3,1,24,6,0,0
2,3,3,1,24,6,0,-0.7079864061973412
1,1,3,1,24,7,0,0
1,2,3,1,24,7,0,0
1,3,3,1,24,7,0,0
2,1,3,1,24,7,0,0
2,2,3,1,24,7,0.5899886718311176,0
2,3,3,1,24,7,0,-0.5899886718311176
1,1,3,1,24,8,0,0
1,2,3,1,24,8,0,0
1,3,3,1,24,8,0,0
2,1,3,1,24,8,0,0
2,2,3,1,24,8,0,0
2,3,3,1,24,8,0,0
1,1,3,1,24,9,0,0
1,2,3,1,24,9,0,-0.40971435543827617
1,3,3,1,24,9,0,0
2,1,3,1,24,9,0,0
2,2,3,1,24,9,0.20485717771913808,0
2,3,3,1,24,9,0.20485717771913808,0
1,1,3,1,24,10,0.22761908635459788,0
1,2,3,1,24,10,0,-0.34142862953189684
1,3,3,1,24,10,0.22761908635459788,0
2,1,3,1,24,10,0.22761908635459788,0
2,2,3,1,24,10,0,0
2,3,3,1,24,10,0,-0.34142862953189684
1,1,3,1,25,1,0,-0.8333333333333334
1,2,3,1,25,1,0,-0.8333333333333334
1,3,3,1,25,1,0,-0.8333333333333334
2,1,3,1,25,1,0,-0.8333333333333334
2,2,3,1,25,1,0.8333333333333334,0
2,3,3,1,25,1,2.5,0
1,1,3,1,25,2,0.36702015297270163,0
1,2,3,1,25,2,0,-1.4680806118908065
1,3,3,1,25,2,0.36702015297270163,0
2,1,3,1,25,2,0.36702015297270163,0
2,2,3,1,25,2,0,0
2,3,3,1,25,2,0.36702015297270163,0
1,1,3,1,25,3,0,0
1,2,3,1,25,3,0,0
1,3,3,1,25,3,0,0
2,1,3,1,25,3,0,0
2,2,3,1,25,3,0,0
2,3,3,1,25,3,0,0
1,1,3,1,25,4,0,0
1,2,3,1,25,4,0,0
1,3,3,1,25,4,0,0
2,1,3,1,25,4,0,0
2,2,3,1,25,4,0,0
2,3,3,1,25,4,0,0
1,1,3,1,25,5,0,0
1,2,3,1,25,5,0,0
1,3,3,1,25,5,0,0
2,1,3,1,25,5,0,0
2,2,3,1,25,5,0,0
2,3,3,1,25,5,0,0
1,1,3,1,25,6,0,0
1,2,3,1,25,6,0,0
1,3,3,1,25,6,0,0
2,1,3,1,25,6,0,0
2,2,3,1,25,6,0,0
2,3,3,1,25,6,0,0
1,1,3,1,25,7,0,0
1,2,3,1,25,7,0,0
1,3,3,1,25,7,0,0
2,1,3,1,25,7,0,0
2,2,3,1,25,7,0,0
2,3,3,1,25,7,0,0
1,1,3,1,25,8,0,0
1,2,3,1,25,8,0,0
1,3,3,1,25,8,0,0
2,1,3,1,25,8,0,0
2,2,3,1,25,8,0,0
2,3,3,1,25,8,0,0
1,1,3,1,25,9,0,0
1,2,3,1,25,9,0,0
1,3,3,1,25,9,0,0
2,1,3,1,25,9,0,0
2,2,3,1,25,9,0,0
2,3,3,1,25,9,0,0
1,1,3,1,25,10,0,0
1,2,3,1,25,10,0,0
1,3,3,1,25,10,0,0
2,1,3,1,25,10,0,0
2,2,3,1,25,10,0,0
2,3,3,1,25,10,0,0
1,1,3,1,26,1,2.5,0
1,2,3,1,26,1,0,-0.8333333333333334
1,3,3,1,26,1,0,-0.8333333333333334
2,1,3,1,26,1,0,-0.8333333333333334
2,2,3,1,26,1,0,-0.8333333333333334
2,3,3,1,26,1,0.8333333333333334,0
1,1,3,1,26,2,0.36702015297270163,0
1,2,3,1,26,2,0.36702015297270163,0
1,3,3,1,26,2,0.36702015297270163,0
2,1,3,1,26,2,0,-1.4680806118908065
2,2,3,1,26,2,0.36702015297270163,0
2,3,3,1,26,2,0,0
1,1,3,1,26,3,0,0
1,2,3,1,26,3,0,0
1,3,3,1,26,3,0,0
2,1,3,1,26,3,0,0
2,2,3,1,26,3,0,0
2,3,3,1,26,3,0,0
1,1,3,1,26,4,0,0
1,2,3,1,26,4,0,0
1,3,3,1,26,4,0,0
2,1,3,1,26,4,0,0
2,2,3,1,26,4,0,0
2,3,3,1,26,4,0,0
1,1,3,1,26,5,0,0
1,2,3,1,26,5,0,0
1,3,3,1,26,5,0,0
2,1,3,1,26,5,0,0
2,2,3,1,26,5,0,0
2,3,3,1,26,5,0,0
1,1,3,1,26,6,0,0
1,2,3,1,26,6,0,0
1,3,3,1,26,6,0,0
2,1,3,1,26,6,0,0
2,2,3,1,26,6,0,0
2,3,3,1,26,6,0,0
1,1,3,1,26,7,0,0
1,2,3,1,26,7,0,0
1,3,3,1,26,7,0,0
2,1,3,1,26,7,0,0
2,2,3,1,26,7,0,0
2,3,3,1,26,7,0,0
1,1,3,1,26,8,0,0
1,2,3,1,26,8,0,0
1,3,3,1,26,8,0,0
2,1,3,1,26,8,0,0
2,2,3,1,26,8,0,0
2,3,3,1,26,8,0,0
1,1,3,1,26,9,0,0
1,2,3,1,26,9,0,0
1,3,3,1,26,9,0,0
2,1,3,1,26,9,0,0
2,2,3,1,26,9,0,0
2,3,3,1,26,9,0,0
1,1,3,1,26,10,0,0
1,2,3,1,26,10,0,0
1,3,3,1,26,10,0,0
2,1,3,1,26,10,0,0
2,2,3,1,26,10,0,0
2,3,3,1,26,10,0,0
1,1,3,1,27,1,0,-0.8333333333333334
1,2,3,1,27,1,2.5,0
1,3,3,1,27,1,0,-0.8333333333333334
2,1,3,1,27,1,0,-0.8333333333333334
2,2,3,1,27,1,0,-0.8333333333333334
2,3,3,1,27,1,0.8333333333333334,0
1,1,3,1,27,2,0.7340403059454033,0
1,2,3,1,27,2,0.7340403059454033,0
1,3,3,1,27,2,0.7340403059454033,0
2,1,3,1,27,2,0,-1.4680806118908065
2,2,3,1,27,2,0.7340403059454033,0
2,3,3,1,27,2,0,-1.4680806118908065
1,1,3,1,28,1,0.29361612237816126,-0.8333333333333334
